title,url,timestamp
"Feb
11
Promo
When Brass Instruments Sound
Lithuanian National Philharmonic Society, ...
Price from 21 €",https://www.kakava.lt/en/event/when-brass-instruments-sound/11264/22887,2026-02-02T05:29:33Z
"Feb
11
Promo
BARZDOTAS SAKSOFONISTAS „Meilės muzika – kažkur girdėtos melodijos“
Kaunas State Philharmonic, Kaunas
Price from 20.70 € 17.85 €",https://www.kakava.lt/en/event/barzdotas-saksofonistas-meiles-muzika-kazkur-girdetos-melodijos/11397/23226,2026-02-02T05:29:33Z
"Feb
11
Education with Andris Veismanis
Klaipėda Concert Hall. 1st floor lobby, Kl...
Price from 6.40 €",https://www.kakava.lt/en/event/education-with-andris-veismanis/11406/23261,2026-02-02T05:29:33Z
"Feb
11
DOMINO teatras | komedija PRIMADONOS
DOMINO theater, Vilnius
Price from 32.60 €",https://www.kakava.lt/en/event/domino-teatras-komedija-primadonos/6093/23368,2026-02-02T05:29:33Z
"Feb
11
BKT EuroCup: Klaipėdos „Neptūnas“ – Stambulo „Bahcesehir College”
Švyturio arena, Klaipėda
Price from 16 €",https://www.kakava.lt/en/event/bkt-eurocup-klaipedos-neptunas-stambulo-bahcesehir-college/11575/23722,2026-02-02T05:29:33Z
"Feb
11
N-16
PVŠ Roast Battle | 3 laida
K2 Comedy Club, Vilnius
Price from 11.70 €",https://www.kakava.lt/en/event/pvs-roast-battle-3-laida/11519/23542,2026-02-02T05:29:33Z
"Feb
12
|
Feb
14
22nd International Jewellery Exhibition / Amber Trip
Lithuanian Exhibition and Congress Centre ...
Price from 9.40 €",https://www.kakava.lt/en/event/22nd-international-jewellery-exhibition-amber-trip/11347/23072,2026-02-02T05:29:33Z
"Feb
12
WORKSHOP ""MAKING AN AMBER PENDANT""
Lithuanian Exhibition and Congress Centre ...
Price from 11.40 €",https://www.kakava.lt/en/event/workshop-making-an-amber-pendant/11347/23073,2026-02-02T05:29:33Z
"Feb
12
WORKSHOP ""MAKING AN AMBER PENDANT""
Lithuanian Exhibition and Congress Centre ...
Price from 11.40 €",https://www.kakava.lt/en/event/workshop-making-an-amber-pendant/11347/23075,2026-02-02T05:29:33Z
"Feb
12
WORKSHOP ""MAKING AN AMBER PENDANT""
Lithuanian Exhibition and Congress Centre ...
Price from 11.40 €",https://www.kakava.lt/en/event/workshop-making-an-amber-pendant/11347/23074,2026-02-02T05:29:33Z
"Feb
12
LUMINA park | Vilnius
Botanical Garden of Vilnius University, Vi...
Price from 12.90 €",https://www.kakava.lt/en/event/lumina-park-vilnius/11010/22051,2026-02-02T05:29:33Z
"Feb
12
JMDT | Juoko joga
Juozas Miltinis Drama Theater, Panevėžys
Price from 12.60 €",https://www.kakava.lt/en/event/jmdt-juoko-joga/6933/22817,2026-02-02T05:29:33Z
"Feb
12
Interaktyvi komedija „Meno pauzė“ | Šakiai
Cultural Center of Sakiai, Šakiai
Price from 26.50 €",https://www.kakava.lt/en/event/interaktyvi-komedija-meno-pauze-sakiai/6560/22930,2026-02-02T05:29:33Z
